"epci2018";"Indic";"valeur_b100";"valeur";"valeur_france";"Indicateur";"Unite";"Indicateur_s"
"200068112";"FAM_3";76,7545828487559;7,20651101504212;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068120";"FAM_3";87,9010372932739;8,25305499654441;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068146";"FAM_3";74,1800005457225;6,96478270335938;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068229";"FAM_3";63,4050605547582;5,95312032634784;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068278";"FAM_3";91,7762732151764;8,61690207017266;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068294";"FAM_3";110,470895231688;10,3721457896195;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068369";"FAM_3";84,3463460161145;7,9193039566306;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068377";"FAM_3";79,643363812136;7,47773953404358;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068435";"FAM_3";89,1945838821169;8,37450647728968;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068443";"FAM_3";76,2554274790273;7,15964516629854;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068450";"FAM_3";81,7644305647106;7,67688713342782;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068468";"FAM_3";106,921235368284;10,0388671506661;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068484";"FAM_3";64,3520864692414;6,04203687609577;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068500";"FAM_3";104,608991992608;9,82176992027523;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068534";"FAM_3";96,157957147889;9,02829970082291;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068542";"FAM_3";109,280302583624;10,2603606855351;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068559";"FAM_3";83,1540979217078;7,80736342218804;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068567";"FAM_3";117,69083852902;11,0500284510722;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068625";"FAM_3";52,990697787428;4,9753126539995;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068641";"FAM_3";81,6477866021331;7,6659353964767;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068658";"FAM_3";72,1200401932589;6,77137240237669;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068666";"FAM_3";97,7750177227998;9,18012600763834;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068674";"FAM_3";76,2098049331678;7,15536165165918;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068682";"FAM_3";84,8047256638348;7,9623413604932;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068757";"FAM_3";97,0110337369538;9,10839531997159;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068765";"FAM_3";69,1549542215479;6,49297958304774;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068773";"FAM_3";71,5636859077875;6,71913613012157;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068781";"FAM_3";105,19335552516;9,87663598921628;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068799";"FAM_3";96,7596222620895;9,08479022050167;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068807";"FAM_3";79,5657764942161;7,47045483728066;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068815";"FAM_3";81,5925947762652;7,660753419241;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068831";"FAM_3";68,6651332610998;6,44699014481676;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068856";"FAM_3";100,518540828563;9,43771622242282;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068864";"FAM_3";73,3019573719292;6,88234296401388;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068872";"FAM_3";57,5156442601017;5,40016124788808;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068880";"FAM_3";74,5409473178134;6,99867210503905;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068914";"FAM_3";52,4216251125165;4,92188224831037;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068922";"FAM_3";82,8053418784782;7,77461861173094;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068930";"FAM_3";70,2259893768194;6,59353939794728;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068948";"FAM_3";72,4055203948886;6,79817622491423;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068955";"FAM_3";116,820932864609;10,9683527449455;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068963";"FAM_3";93,8436142151135;8,81100534238055;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068989";"FAM_3";89,0966858536527;8,36531480176631;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200068997";"FAM_3";83,5332919465836;7,8429660639546;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069003";"FAM_3";78,4089830825359;7,3618431537304;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069029";"FAM_3";96,1429249838068;9,02688832638744;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069037";"FAM_3";116,47007979926;10,935411044447;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069052";"FAM_3";106,146961276629;9,9661703218504;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069060";"FAM_3";76,5939314225906;7,19142740401496;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069086";"FAM_3";102,72349489255;9,64474002686582;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069094";"FAM_3";56,0525999444837;5,26279557427389;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069102";"FAM_3";82,7138670466828;7,76603001208691;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069110";"FAM_3";88,9536228969771;8,35188257746305;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069128";"FAM_3";57,4143347337932;5,39064926579954;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069136";"FAM_3";36,5531830306258;3,43198941832729;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069144";"FAM_3";56,4756599437982;5,30251680565744;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069151";"FAM_3";80,233865849004;7,53318194901285;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069169";"FAM_3";60,7768745646883;5,70635914826497;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069177";"FAM_3";63,5083807349692;5,96282108933985;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069185";"FAM_3";61,8667647664842;5,80868926918955;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069193";"FAM_3";101,156966418723;9,49765819431573;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069227";"FAM_3";70,1915500386532;6,59030587806307;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069235";"FAM_3";146,979643158884;13,7999631826366;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069250";"FAM_3";97,3043957079312;9,13593916421877;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069268";"FAM_3";89,8389018753724;8,43500168869269;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069300";"FAM_3";70,6153758619005;6,63009901288747;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069383";"FAM_3";62,2067095288162;5,84060678581626;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069391";"FAM_3";96,0205213192766;9,01539580927668;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069409";"FAM_3";96,1178764867482;9,02453651541716;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069417";"FAM_3";68,4501035990512;6,42680094476381;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069425";"FAM_3";77,4713810535253;7,27381141544182;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069433";"FAM_3";113,630500382019;10,6688020735044;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069441";"FAM_3";68,3167207259946;6,41427758644143;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069458";"FAM_3";80,360774474301;7,54509743825353;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069482";"FAM_3";104,483818881496;9,81001737898668;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069516";"FAM_3";105,814673585161;9,93497172992466;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069524";"FAM_3";109,33023359828;10,2650487236138;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069532";"FAM_3";98,6818909076159;9,26527260544477;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069540";"FAM_3";81,6121999889139;7,66259415859051;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069565";"FAM_3";81,6200953493607;7,66333545637256;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069581";"FAM_3";82,8655369606761;7,7802703462178;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069599";"FAM_3";71,0622312559886;6,67205440108848;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069615";"FAM_3";71,1640050553902;6,68160997391826;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069623";"FAM_3";87,3943367303624;8,20548072732917;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069631";"FAM_3";65,9123003667344;6,18852583116261;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069649";"FAM_3";62,9875347693723;5,91391870398509;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069656";"FAM_3";81,4851624272745;7,65066656347763;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069664";"FAM_3";72,0970345592976;6,76921239644092;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069672";"FAM_3";117,434410174012;11,0259523152071;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069698";"FAM_3";69,1643358608749;6,49386042800371;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069722";"FAM_3";82,4563843543681;7,74185488417298;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069730";"FAM_3";95,5641850637509;8,9725502601257;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069748";"FAM_3";81,5708935107455;7,65871588085302;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069755";"FAM_3";75,5825600523384;7,09646943994938;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069763";"FAM_3";87,4254304060825;8,20840012195368;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069821";"FAM_3";103,626020823812;9,72947845972027;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069839";"FAM_3";94,8877418214088;8,90903879936258;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069847";"FAM_3";107,159988720171;10,0612837751384;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069854";"FAM_3";84,0626536548664;7,89266799496761;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069912";"FAM_3";96,8529782474477;9,09355544222309;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069953";"FAM_3";93,1642398692646;8,74721867942201;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069961";"FAM_3";89,2597900740399;8,38062870638535;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200069995";"FAM_3";78,1721803243275;7,33960967108893;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200070035";"FAM_3";73,7991189253012;6,92902161273628;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200070043";"FAM_3";64,4547969252663;6,0516803918994;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200070068";"FAM_3";95,4830530165147;8,96493274765439;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200070092";"FAM_3";88,8067239615114;8,33809019195015;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200070100";"FAM_3";95,2069418055977;8,93900858249059;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200070118";"FAM_3";109,490097619053;10,2800584049104;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200070126";"FAM_3";102,242342938503;9,59956452426971;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200070142";"FAM_3";95,6329629609021;8,97900783770629;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200070159";"FAM_3";113,789649833875;10,683744663709;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200070167";"FAM_3";103,236403382265;9,69289716020763;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200070183";"FAM_3";96,0687592299019;9,0199248813055;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200070233";"FAM_3";118,477330841799;11,1238724523673;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200070282";"FAM_3";68,8746912874418;6,46666561133711;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200070290";"FAM_3";87,8965162012645;8,25263050984724;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200070308";"FAM_3";97,8823883666935;9,19020706989147;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200070316";"FAM_3";57,2640921078617;5,37654294017677;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200070324";"FAM_3";101,534761059769;9,53312944751098;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200070332";"FAM_3";74,8165179988577;7,02454551968951;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200070340";"FAM_3";68,3691766385178;6,41920268794511;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
"200070365";"FAM_3";86,5523937462898;8,12643044572303;9,38903026708187;"Part des ménages avec 3 enfants

ou plus";"%";"Familles nombreuses"
